,CustomerID,Apr-2011,Aug-2010,Aug-2011,Dec-2010,Dec-2011,Feb-2010,Feb-2011,Jan-2010,Jan-2011,Jul-2010,Jul-2011,Jun-2010,Jun-2011,Mar-2010,Mar-2011,May-2010,May-2011,Nov-2011,Oct-2010,Oct-2011,Sep-2010,Sep-2011,CLV
32,12853.0,457.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.40000000000003,0.0,1072.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0
33,12854.0,0.0,0.0,0.0,0.0,420.46999999999997,0.0,0.0,0.0,389.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.13,2649.0
34,12855.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2
35,12856.0,0.0,0.0,0.0,0.0,0.0,0.0,213.1,0.0,0.0,0.0,393.74,0.0,0.0,0.0,0.0,0.0,0.0,613.51,0.0,959.58,0.0,0.0,4359.86
36,12857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.8,0.0,0.0,801.6,0.0,0.0,2212.8
37,12863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.2,0.0,0.0,1042.4
38,12864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.24
39,12867.0,673.29,0.0,0.0,362.79,0.0,0.0,424.15999999999997,0.0,0.0,0.0,0.0,0.0,613.91,0.0,500.34,0.0,0.0,1011.08,0.0,0.0,0.0,451.25,6727.06
40,12868.0,0.0,0.0,0.0,0.0,287.46000000000004,0.0,0.0,203.3,182.45000000000002,0.0,248.06,0.0,0.0,0.0,248.27,0.0,437.52000000000004,0.0,0.0,0.0,0.0,0.0,3214.12
41,12871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,248.64,761.28
42,12872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.53000000000003,0.0,1199.94
43,12873.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0
44,12875.0,0.0,0.0,0.0,293.76000000000005,0.0,0.0,0.0,0.0,0.0,0.0,49.470000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.4600000000002
45,12877.0,0.0,0.0,0.0,150.06,0.0,0.0,79.2,0.0,187.3,0.0,100.4,0.0,376.45,0.0,83.16000000000001,0.0,182.32,275.74,0.0,0.0,0.0,101.14,3071.5400000000004
46,12878.0,539.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.36
47,12879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.52000000000001,0.0,507.7,1146.44
48,12881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,596.0
49,12882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.84000000000003,0.0,0.0,0.0,0.0,991.1999999999999,0.0,0.0,0.0,0.0,2926.08
50,12883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.47,0.0,0.0,0.0,0.0,1406.94
51,12884.0,0.0,0.0,0.0,0.0,309.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.1
52,12885.0,0.0,0.0,645.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.44
53,12886.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.8
54,12888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.76,0.0,0.0,0.0,0.0,0.0,0.0,81.36,708.24
55,12890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.46999999999997,0.0,0.0,0.0,0.0,760.9399999999999
56,12891.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,204.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0
57,12893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.14,376.28
58,12895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,267.8,745.6
59,12897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,128.8,0.0,0.0,0.0,0.0,433.0
60,12901.0,1364.16,0.0,1056.24,0.0,0.0,0.0,306.0,0.0,780.0,0.0,1301.03,0.0,1496.64,0.0,3190.92,0.0,3054.2,1826.59,0.0,1758.96,0.0,1519.8,32580.759999999995
61,12902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.36
62,12904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.69,0.0,0.0,0.0,0.0,264.89,0.0,0.0,0.0,0.0,1019.16
63,12906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.22,0.0,0.0,0.0,1936.5900000000001,5839.620000000001
64,12908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
65,12909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.45,0.0,624.92,0.0,0.0,321.32,0.0,328.98,4357.34
66,12910.0,0.0,0.0,0.0,0.0,720.22,0.0,0.0,0.0,0.0,0.0,344.4,0.0,566.4,0.0,0.0,0.0,422.28000000000003,458.46000000000004,0.0,0.0,0.0,563.28,6150.08
67,12912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.3199999999999,0.0,187.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,318.06,0.0,0.0,3324.6
68,12913.0,0.0,0.0,0.0,0.0,0.0,0.0,134.97,0.0,0.0,0.0,0.0,417.62,0.0,0.0,0.0,0.0,535.1,1395.94,0.0,0.0,0.0,0.0,4967.26
69,12915.0,0.0,0.0,0.0,0.0,0.0,199.65,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.3
70,12916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.85,0.0,693.37,0.0,0.0,0.0,649.78,0.0,815.15,0.0,0.0,0.0,0.0,0.0,6012.3
71,12917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0
72,12919.0,0.0,0.0,518.77,0.0,52.8,0.0,0.0,0.0,287.9,0.0,0.0,0.0,206.2,0.0,0.0,0.0,0.0,269.52,0.0,0.0,0.0,0.0,2670.3799999999997
73,12920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.23,0.0,0.0,0.0,0.0,328.46
74,12921.0,440.36,365.4,556.88,0.0,0.0,0.0,2785.32,322.40000000000003,660.45,0.0,824.37,0.0,1875.0800000000002,0.0,1063.8700000000001,0.0,481.7,3761.73,0.0,1328.07,0.0,2121.46,32293.46
75,12922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.76
76,12923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.94
77,12924.0,0.0,0.0,0.0,0.0,278.43,0.0,0.0,0.0,58.190000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.28000000000003,0.0,0.0,0.0,0.0,229.8,1867.4
78,12925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.74,0.0,0.0,0.0,0.0,368.31,1388.1
79,12928.0,592.5600000000001,0.0,0.0,392.34000000000003,387.7,0.0,0.0,0.0,0.0,0.0,356.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,2940.2799999999997
80,12929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.7
81,12930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.24,831.6
82,12931.0,20533.48,0.0,214.8,177.0,0.0,0.0,1696.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.86,0.0,496.79999999999995,12004.42,0.0,0.0,0.0,4961.2,43044.96
83,12933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.75,0.0,0.0,0.0,246.73999999999998,0.0,0.0,0.0,0.0,250.04,0.0,0.0,0.0,0.0,1215.06
84,12935.0,0.0,0.0,316.02,0.0,0.0,0.0,0.0,0.0,431.63,0.0,696.87,0.0,0.0,0.0,0.0,0.0,434.6,281.58,0.0,0.0,0.0,0.0,4321.4
85,12936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.44,0.0,0.0,0.0,798.46,2127.8
86,12937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.43,0.0,210.8,677.83,0.0,0.0,0.0,398.21,3008.54
87,12938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.14,0.0,0.0,0.0,0.0,228.28
88,12939.0,0.0,0.0,0.0,0.0,0.0,0.0,3376.08,0.0,0.0,0.0,761.76,0.0,2545.68,0.0,0.0,0.0,0.0,1919.04,0.0,0.0,0.0,2979.2400000000002,23163.600000000002
89,12940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.27,0.0,361.27,1827.08
90,12942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.38,0.0,0.0,0.0,0.0,0.0,137.77,0.0,0.0,0.0,258.75,0.0,1367.8
91,12944.0,317.56,0.0,0.0,286.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.9
92,12945.0,0.0,0.0,0.0,0.0,0.0,0.0,462.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.9
93,12947.0,429.57,0.0,0.0,0.0,0.0,0.0,0.0,304.04,0.0,0.0,525.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,303.62,2348.84
94,12948.0,0.0,0.0,537.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.96,0.0,0.0,513.3100000000001,0.0,127.68,0.0,357.3,4129.900000000001
95,12949.0,0.0,0.0,425.75,0.0,0.0,0.0,0.0,0.0,2307.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.4,0.0,0.0,0.0,0.0,717.8,8334.44
96,12950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.4,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,311.6,0.0,0.0,0.0,0.0,3686.0
97,12951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.38,0.0,0.0,0.0,126.9,0.0,0.0,0.0,318.79,0.0,0.0,0.0,0.0,0.0,2128.14
98,12952.0,297.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.52,0.0,731.54,2180.12
99,12953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.85,0.0,0.0,0.0,0.0,659.7
100,12955.0,206.6,0.0,843.36,0.0,0.0,0.0,994.8,0.0,460.3,0.0,355.53999999999996,0.0,293.96,0.0,473.82,0.0,17.0,842.02,0.0,269.76,0.0,0.0,9101.12
101,12956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.14
102,12957.0,413.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.52,0.0,330.51,0.0,384.58,1376.82,0.0,0.0,0.0,925.4300000000001,7207.719999999999
103,12962.0,0.0,0.0,170.54000000000002,0.0,0.0,0.0,95.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.7800000000001
104,12963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0500000000001,0.0,105.22,365.8,253.91,3713.26
105,12965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.91,0.0,0.0,0.0,0.0,1543.82
106,12966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.18,0.0,0.0,0.0,0.0,320.36
107,12967.0,0.0,0.0,0.0,292.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3321.8
108,12968.0,0.0,0.0,135.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.9
109,12970.0,0.0,0.0,0.0,0.0,0.0,0.0,428.44,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.48
110,12971.0,1342.3600000000001,111.53,667.94,168.0,112.08,45.12,701.12,0.0,715.96,111.54,1851.96,0.0,644.2,0.0,809.15,0.0,912.17,1639.91,0.0,203.72,0.0,1153.15,19695.1
111,12974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.8,0.0,0.0,0.0,0.0,0.0,289.6
112,12976.0,0.0,0.0,0.0,0.0,738.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.2
113,12977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.47999999999999
114,12980.0,0.0,0.0,0.0,889.32,721.9200000000001,0.0,1271.7,0.0,0.0,0.0,0.0,0.0,1077.1200000000001,0.0,0.0,0.0,2624.04,790.8,0.0,0.0,0.0,0.0,14749.800000000001
115,12981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.04,0.0,0.0,744.44
116,12982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.54,0.0,0.0,0.0,0.0,781.08
117,12984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,195.0
118,12985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.38,0.0,0.0,0.0,485.0,2478.76
119,12987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3,0.0,0.0,0.0,0.0,254.4,1117.4
120,12988.0,0.0,0.0,0.0,0.0,0.0,0.0,535.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.64
121,12989.0,1128.12,0.0,0.0,0.0,637.9200000000001,0.0,901.6,0.0,877.93,0.0,0.0,0.0,61.199999999999996,0.0,437.40000000000003,0.0,1840.08,354.96000000000004,202.5,482.4,0.0,0.0,11591.979999999998
122,12990.0,0.0,0.0,145.6,0.0,0.0,0.0,97.5,0.0,0.0,0.0,166.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0
123,12991.0,0.0,0.0,303.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.2,0.0,0.0,0.0,0.0,1007.52
124,12993.0,0.0,0.0,0.0,0.0,0.0,0.0,102.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,239.46,0.0,0.0,0.0,0.0,829.52
125,12994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.6,0.0,328.95,292.87,0.0,0.0,0.0,0.0,1948.84
126,12995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.32,422.64
127,12997.0,302.92,0.0,0.0,0.0,307.92,0.0,0.0,0.0,305.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.5,0.0,0.0,0.0,0.0,1847.94
128,12999.0,0.0,0.0,320.28000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6,0.0,0.0,0.0,0.0,0.0,911.76
129,13000.0,0.0,0.0,76.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.78,0.0,0.0,0.0,201.75,0.0,0.0,0.0,1069.6999999999998
130,13001.0,1406.52,0.0,501.5,0.0,0.0,0.0,2131.8,0.0,1369.8400000000001,0.0,591.02,0.0,1264.0800000000002,0.0,1350.66,0.0,591.01,612.39,0.0,0.0,0.0,0.0,16824.6
131,13002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.94999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.89999999999998
