Gmt time,Open,High,Low,Close,Volume
09.05.2018 21:00:00.000,1313.142,1323.116,1310.951,1321.901,28128472.089799996
10.05.2018 21:00:00.000,1321.852,1326.128,1317.489,1318.793,25413023.144000005
11.05.2018 21:00:00.000,1318.793,1318.793,1318.793,1318.793,0
12.05.2018 21:00:00.000,1318.793,1318.793,1318.793,1318.793,0
13.05.2018 21:00:00.000,1318.779,1322.512,1313.148,1313.479,23238868.177099995
14.05.2018 21:00:00.000,1313.382,1315.059,1288.868,1290.980,36036560.1777
15.05.2018 21:00:00.000,1290.532,1297.091,1286.559,1290.928,29480540.3054
16.05.2018 21:00:00.000,1290.971,1294.582,1285.442,1291.079,27606004.8938
17.05.2018 21:00:00.000,1291.262,1294.411,1286.248,1293.433,24464331.0606
18.05.2018 21:00:00.000,1293.433,1293.433,1293.433,1293.433,0
19.05.2018 21:00:00.000,1293.433,1293.433,1293.433,1293.433,0
20.05.2018 21:00:00.000,1291.029,1293.282,1282.281,1292.878,24237687.885799997
21.05.2018 21:00:00.000,1293.402,1296.302,1288.132,1291.533,24618567.079299994
22.05.2018 21:00:00.000,1291.512,1298.821,1288.119,1293.809,33773070.9166
23.05.2018 21:00:00.000,1294.851,1306.782,1292.939,1305.028,30985068.0232
24.05.2018 21:00:00.000,1304.922,1307.959,1300.082,1301.925,31951020.1515
25.05.2018 21:00:00.000,1301.925,1301.925,1301.925,1301.925,0
26.05.2018 21:00:00.000,1301.925,1301.925,1301.925,1301.925,0
27.05.2018 21:00:00.000,1300.152,1300.511,1295.669,1298.282,21617390.245299995
28.05.2018 21:00:00.000,1298.399,1306.761,1292.838,1299.229,34717651.1884
29.05.2018 21:00:00.000,1298.982,1304.579,1296.038,1301.579,32082710.683699995
30.05.2018 21:00:00.000,1301.942,1306.652,1297.899,1298.528,33472108.781199995
31.05.2018 21:00:00.000,1299.481,1300.789,1289.458,1293.519,29320009.052599996
01.06.2018 21:00:00.000,1293.519,1293.519,1293.519,1293.519,0
02.06.2018 21:00:00.000,1293.519,1293.519,1293.519,1293.519,0
03.06.2018 21:00:00.000,1293.228,1298.222,1290.398,1293.832,28923969.119800005
04.06.2018 21:00:00.000,1292.792,1300.692,1289.958,1296.609,23301904.916799996
05.06.2018 21:00:00.000,1296.852,1301.962,1293.978,1296.988,22604669.0347
06.06.2018 21:00:00.000,1296.942,1303.498,1295.049,1297.278,22961813.0031
07.06.2018 21:00:00.000,1297.481,1300.762,1293.461,1298.992,25858444.8697
08.06.2018 21:00:00.000,1298.992,1298.992,1298.992,1298.992,0
09.06.2018 21:00:00.000,1298.992,1298.992,1298.992,1298.992,0
10.06.2018 21:00:00.000,1300.262,1302.528,1294.279,1300.500,18201654.926200002
11.06.2018 21:00:00.000,1300.500,1300.500,1293.369,1296.159,23444634.854799997
12.06.2018 21:00:00.000,1296.242,1301.412,1291.682,1299.678,23031319.8863
13.06.2018 21:00:00.000,1300.012,1309.502,1297.762,1302.569,32374770.283699997
14.06.2018 21:00:00.000,1302.882,1303.339,1275.599,1280.122,52950099.79620001
15.06.2018 21:00:00.000,1280.122,1280.122,1280.122,1280.122,0
16.06.2018 21:00:00.000,1280.122,1280.122,1280.122,1280.122,0
17.06.2018 21:00:00.000,1278.028,1282.611,1277.228,1279.541,30949824.0951
18.06.2018 21:00:00.000,1278.732,1284.222,1270.548,1275.912,30993370.145400006
19.06.2018 21:00:00.000,1275.311,1276.611,1267.832,1268.379,39542134.9109
20.06.2018 21:00:00.000,1267.942,1270.301,1261.589,1267.409,31461777.9254
21.06.2018 21:00:00.000,1267.381,1271.421,1266.888,1269.429,24782747.1497
22.06.2018 21:00:00.000,1269.429,1269.429,1269.429,1269.429,0
23.06.2018 21:00:00.000,1269.429,1269.429,1269.429,1269.429,0
24.06.2018 21:00:00.000,1270.489,1272.792,1264.649,1266.731,39158319.7414
25.06.2018 21:00:00.000,1266.372,1267.872,1254.938,1260.312,40730954.796
26.06.2018 21:00:00.000,1259.371,1260.269,1250.891,1253.361,50646484.5539
27.06.2018 21:00:00.000,1252.421,1254.501,1246.071,1249.611,47794315.1596
28.06.2018 21:00:00.000,1248.552,1255.802,1246.369,1253.071,44609440.296900004
29.06.2018 21:00:00.000,1253.071,1253.071,1253.071,1253.071,0
30.06.2018 21:00:00.000,1253.071,1253.071,1253.071,1253.071,0
01.07.2018 21:00:00.000,1252.179,1254.409,1239.828,1243.032,41948710.82920001
02.07.2018 21:00:00.000,1242.302,1257.022,1238.069,1252.728,39371150.0765
03.07.2018 21:00:00.000,1252.861,1261.282,1252.361,1257.132,28239395.1714
04.07.2018 21:00:00.000,1257.151,1259.902,1251.461,1258.580,41108715.087400004
05.07.2018 21:00:00.000,1257.922,1259.081,1253.009,1255.322,37284259.9601
06.07.2018 21:00:00.000,1255.322,1255.322,1255.322,1255.322,0
07.07.2018 21:00:00.000,1255.322,1255.322,1255.322,1255.322,0
08.07.2018 21:00:00.000,1255.692,1266.082,1255.072,1257.939,31363709.9266
09.07.2018 21:00:00.000,1258.051,1260.499,1247.519,1255.811,38751401.9609
10.07.2018 21:00:00.000,1256.351,1257.082,1241.739,1242.759,47757249.355399996
11.07.2018 21:00:00.000,1242.872,1248.712,1241.508,1247.449,41120065.569699995
12.07.2018 21:00:00.000,1247.871,1248.301,1236.518,1242.145,46074384.986999996
13.07.2018 21:00:00.000,1242.145,1242.145,1242.145,1242.145,0
14.07.2018 21:00:00.000,1242.145,1242.145,1242.145,1242.145,0
15.07.2018 21:00:00.000,1241.478,1245.769,1238.528,1241.369,35094874.1137
16.07.2018 21:00:00.000,1241.182,1245.172,1226.262,1227.949,43930519.9386
17.07.2018 21:00:00.000,1227.872,1229.348,1221.262,1227.908,37037724.9717
18.07.2018 21:00:00.000,1227.701,1229.262,1211.709,1223.575,52209424.79369999
19.07.2018 21:00:00.000,1223.772,1232.432,1215.838,1232.259,52299905.061900005
20.07.2018 21:00:00.000,1232.259,1232.259,1232.259,1232.259,0
21.07.2018 21:00:00.000,1232.259,1232.259,1232.259,1232.259,0
22.07.2018 21:00:00.000,1231.879,1235.262,1222.491,1224.728,48221965.43209999
23.07.2018 21:00:00.000,1225.041,1229.682,1218.322,1224.578,40904360.17489999
24.07.2018 21:00:00.000,1224.641,1234.312,1223.441,1231.925,45032109.7671
25.07.2018 21:00:00.000,1232.151,1235.372,1222.558,1222.778,47011869.9073
26.07.2018 21:00:00.000,1223.141,1227.529,1217.741,1223.271,41911555.260400005
27.07.2018 21:00:00.000,1223.271,1223.271,1223.271,1223.271,0
28.07.2018 21:00:00.000,1223.271,1223.271,1223.271,1223.271,0
29.07.2018 21:00:00.000,1223.128,1225.232,1219.219,1222.702,32568390.28
30.07.2018 21:00:00.000,1221.992,1228.762,1214.182,1224.712,45649692.83330002
31.07.2018 21:00:00.000,1224.251,1225.022,1215.978,1217.181,42082375.1091
01.08.2018 21:00:00.000,1216.282,1221.391,1207.301,1208.871,45459975.182900004
02.08.2018 21:00:00.000,1208.222,1220.182,1204.588,1213.950,44469875.8722
03.08.2018 21:00:00.000,1213.950,1213.950,1213.950,1213.950,0
04.08.2018 21:00:00.000,1213.950,1213.950,1213.950,1213.950,0
05.08.2018 21:00:00.000,1213.978,1218.072,1206.659,1208.501,36662005.0069
06.08.2018 21:00:00.000,1207.952,1216.341,1207.832,1212.442,35263089.9847
07.08.2018 21:00:00.000,1211.402,1215.900,1206.652,1214.029,31354215.085399996
08.08.2018 21:00:00.000,1214.381,1217.472,1210.949,1212.528,33948305.0706
09.08.2018 21:00:00.000,1213.052,1217.262,1205.919,1211.542,52085865.2592
10.08.2018 21:00:00.000,1211.542,1211.542,1211.542,1211.542,0
11.08.2018 21:00:00.000,1211.542,1211.542,1211.542,1211.542,0
12.08.2018 21:00:00.000,1211.178,1214.072,1191.859,1193.809,53172689.55730001
13.08.2018 21:00:00.000,1194.692,1198.908,1192.242,1194.328,41598195.8507
14.08.2018 21:00:00.000,1194.851,1195.022,1173.288,1174.979,52953907.96699999
15.08.2018 21:00:00.000,1176.381,1182.211,1160.379,1174.329,55922580.242099985
16.08.2018 21:00:00.000,1174.471,1185.322,1172.082,1185.252,45562574.5057
17.08.2018 21:00:00.000,1185.252,1185.252,1185.252,1185.252,0
18.08.2018 21:00:00.000,1185.252,1185.252,1185.252,1185.252,0
19.08.2018 21:00:00.000,1183.721,1191.000,1183.019,1190.829,36211857.9747
20.08.2018 21:00:00.000,1191.000,1197.231,1187.871,1196.479,41377152.6216
21.08.2018 21:00:00.000,1197.402,1201.772,1192.768,1195.959,44787785.35120001
22.08.2018 21:00:00.000,1196.431,1196.802,1184.068,1185.488,43339144.647400014
23.08.2018 21:00:00.000,1185.981,1208.661,1183.328,1206.288,43568574.488299996
24.08.2018 21:00:00.000,1206.288,1206.288,1206.288,1206.288,0
25.08.2018 21:00:00.000,1206.288,1206.288,1206.288,1206.288,0
26.08.2018 21:00:00.000,1207.792,1212.551,1203.309,1211.300,36437655.0615
27.08.2018 21:00:00.000,1212.131,1214.472,1199.829,1201.559,43822064.3998
28.08.2018 21:00:00.000,1201.562,1208.211,1201.122,1208.211,42405990.6007
29.08.2018 21:00:00.000,1207.101,1208.022,1196.478,1200.288,42105660.2298
30.08.2018 21:00:00.000,1200.792,1209.042,1198.442,1201.402,40504889.726399995
31.08.2018 21:00:00.000,1201.402,1201.402,1201.402,1201.402,0
01.09.2018 21:00:00.000,1201.402,1201.402,1201.402,1201.402,0
02.09.2018 21:00:00.000,1200.882,1204.011,1195.879,1201.512,26214619.9646
03.09.2018 21:00:00.000,1201.981,1202.172,1189.782,1191.829,41132169.962
04.09.2018 21:00:00.000,1191.972,1198.522,1191.078,1196.899,38513796.4787
05.09.2018 21:00:00.000,1197.231,1207.141,1195.981,1201.661,37731601.536400005
06.09.2018 21:00:00.000,1200.592,1203.702,1193.632,1196.200,45287282.7352
07.09.2018 21:00:00.000,1196.200,1196.200,1196.200,1196.200,0
08.09.2018 21:00:00.000,1196.200,1196.200,1196.200,1196.200,0
09.09.2018 21:00:00.000,1195.412,1198.671,1191.668,1196.078,34974027.8124
10.09.2018 21:00:00.000,1195.731,1199.571,1187.882,1198.879,31995066.076700002
11.09.2018 21:00:00.000,1198.772,1208.662,1192.862,1206.478,40215531.23000001
12.09.2018 21:00:00.000,1207.542,1212.786,1200.328,1201.629,40615090.102000006
13.09.2018 21:00:00.000,1201.962,1208.711,1193.118,1194.148,44274986.1478
14.09.2018 21:00:00.000,1194.148,1194.148,1194.148,1194.148,0
15.09.2018 21:00:00.000,1194.148,1194.148,1194.148,1194.148,0
16.09.2018 21:00:00.000,1194.579,1205.001,1193.029,1201.718,36952647.14959999
17.09.2018 21:00:00.000,1202.112,1203.682,1196.061,1198.719,44642084.06209999
18.09.2018 21:00:00.000,1198.701,1206.382,1197.891,1204.145,36326678.901999995
19.09.2018 21:00:00.000,1204.631,1208.561,1201.481,1207.289,39947409.927700005
20.09.2018 21:00:00.000,1207.941,1211.212,1191.978,1200.022,45208185.25530001
21.09.2018 21:00:00.000,1200.022,1200.022,1200.022,1200.022,0
22.09.2018 21:00:00.000,1200.022,1200.022,1200.022,1200.022,0
23.09.2018 21:00:00.000,1199.741,1204.371,1194.631,1199.102,35202565.222899996
24.09.2018 21:00:00.000,1199.202,1203.511,1197.312,1201.912,33936584.9197
25.09.2018 21:00:00.000,1201.482,1202.632,1190.691,1194.528,35235339.79039999
26.09.2018 21:00:00.000,1195.421,1198.802,1182.068,1183.109,42433430.045899995
27.09.2018 21:00:00.000,1183.202,1194.008,1180.889,1192.629,47685135.96070001
28.09.2018 21:00:00.000,1192.629,1192.629,1192.629,1192.629,0
29.09.2018 21:00:00.000,1192.629,1192.629,1192.629,1192.629,0
30.09.2018 21:00:00.000,1192.711,1192.751,1184.761,1188.999,40253860.02649999
01.10.2018 21:00:00.000,1189.392,1208.391,1188.681,1203.229,48878385.067099996
02.10.2018 21:00:00.000,1203.932,1208.501,1196.792,1197.532,45310295.10510001
03.10.2018 21:00:00.000,1198.242,1206.942,1196.191,1200.079,50899868.13070001
04.10.2018 21:00:00.000,1200.139,1205.981,1197.408,1203.389,46616404.921100006
05.10.2018 21:00:00.000,1203.389,1203.389,1203.389,1203.389,0
06.10.2018 21:00:00.000,1203.389,1203.389,1203.389,1203.389,0
07.10.2018 21:00:00.000,1203.432,1204.279,1183.050,1188.232,42774295.4793
08.10.2018 21:00:00.000,1189.002,1192.079,1183.439,1189.978,47046014.9944
09.10.2018 21:00:00.000,1190.012,1195.079,1185.509,1195.079,45174820.4825
10.10.2018 21:00:00.000,1195.522,1226.522,1191.471,1225.332,68281237.7215
11.10.2018 21:00:00.000,1224.791,1224.852,1216.041,1218.312,48213140.249299996
12.10.2018 21:00:00.000,1218.312,1218.312,1218.312,1218.312,0
13.10.2018 21:00:00.000,1218.312,1218.312,1218.312,1218.312,0
14.10.2018 21:00:00.000,1217.811,1233.421,1217.092,1227.122,49436724.841699995
15.10.2018 21:00:00.000,1227.532,1232.589,1223.669,1225.903,37772250.1458
16.10.2018 21:00:00.000,1225.071,1229.662,1220.818,1222.549,40734840.303700015
17.10.2018 21:00:00.000,1222.712,1230.279,1218.908,1226.149,39240369.0814
18.10.2018 21:00:00.000,1226.312,1230.979,1223.248,1226.679,34760885.268400006
19.10.2018 21:00:00.000,1226.679,1226.679,1226.679,1226.679,0
20.10.2018 21:00:00.000,1226.679,1226.679,1226.679,1226.679,0
21.10.2018 21:00:00.000,1227.728,1229.742,1220.249,1222.392,33925799.787
22.10.2018 21:00:00.000,1222.289,1239.948,1221.958,1230.559,39185510.1885
23.10.2018 21:00:00.000,1230.889,1234.118,1225.769,1234.118,38959025.08489999
24.10.2018 21:00:00.000,1234.932,1239.369,1228.269,1232.432,39528967.20170001
25.10.2018 21:00:00.000,1232.452,1243.629,1230.248,1233.937,51454290.74779999
26.10.2018 21:00:00.000,1233.937,1233.937,1233.937,1233.937,0
27.10.2018 21:00:00.000,1233.937,1233.937,1233.937,1233.937,0
28.10.2018 21:00:00.000,1234.303,1235.687,1224.566,1229.640,39996260.1066
29.10.2018 21:00:00.000,1230.424,1230.797,1220.037,1223.298,37557196.8706
30.10.2018 21:00:00.000,1224.180,1224.180,1212.160,1214.857,35112450.21210001
31.10.2018 21:00:00.000,1215.810,1237.602,1214.990,1233.722,45367973.1488
01.11.2018 21:00:00.000,1234.225,1236.665,1229.962,1233.230,43373680.6809
02.11.2018 21:00:00.000,1233.230,1233.230,1233.230,1233.230,0
03.11.2018 21:00:00.000,1233.230,1233.230,1233.230,1233.230,0
04.11.2018 22:00:00.000,1233.152,1235.362,1227.052,1231.875,28800574.839099996
05.11.2018 22:00:00.000,1231.962,1236.132,1223.692,1227.335,28161086.887100004
06.11.2018 22:00:00.000,1227.622,1236.662,1223.247,1226.815,44389250.01030001
07.11.2018 22:00:00.000,1226.882,1227.402,1220.332,1224.255,38996109.932799995
08.11.2018 22:00:00.000,1223.962,1224.065,1206.952,1210.365,38585429.8769
09.11.2018 22:00:00.000,1210.365,1210.365,1210.365,1210.365,0
10.11.2018 22:00:00.000,1210.365,1210.365,1210.365,1210.365,0
11.11.2018 22:00:00.000,1209.945,1211.702,1200.542,1200.905,35147515.1182
12.11.2018 22:00:00.000,1201.062,1205.395,1196.512,1202.402,43842989.5042
13.11.2018 22:00:00.000,1202.822,1216.500,1197.835,1211.275,54598205.0897
14.11.2018 22:00:00.000,1211.402,1216.500,1207.932,1213.705,50969022.09529999
15.11.2018 22:00:00.000,1213.965,1225.522,1213.402,1221.815,41609910.309200004
16.11.2018 22:00:00.000,1221.815,1221.815,1221.815,1221.815,0
17.11.2018 22:00:00.000,1221.815,1221.815,1221.815,1221.815,0
18.11.2018 22:00:00.000,1222.345,1225.525,1218.252,1224.465,25923812.732100006
19.11.2018 22:00:00.000,1224.452,1228.975,1220.152,1222.035,40354293.868
20.11.2018 22:00:00.000,1222.205,1230.265,1219.952,1226.395,26957174.1225
21.11.2018 22:00:00.000,1226.482,1229.255,1225.102,1227.705,14812109.917600002
22.11.2018 22:00:00.000,1227.252,1228.752,1220.552,1223.255,24251430.0644
23.11.2018 22:00:00.000,1223.255,1223.255,1223.255,1223.255,0
24.11.2018 22:00:00.000,1223.255,1223.255,1223.255,1223.255,0
25.11.2018 22:00:00.000,1224.052,1228.225,1221.932,1222.685,25177214.9503
26.11.2018 22:00:00.000,1222.352,1225.485,1212.102,1215.415,28174190.074300002
27.11.2018 22:00:00.000,1215.312,1227.082,1211.355,1221.585,27933217.9724
28.11.2018 22:00:00.000,1221.445,1229.145,1220.742,1224.605,29005330.219800007
29.11.2018 22:00:00.000,1224.682,1225.732,1216.882,1222.755,25145769.6408
30.11.2018 22:00:00.000,1222.755,1222.755,1222.755,1222.755,0
01.12.2018 22:00:00.000,1222.755,1222.755,1222.755,1222.755,0
02.12.2018 22:00:00.000,1223.502,1235.182,1221.492,1231.065,34954925.894600004
03.12.2018 22:00:00.000,1231.355,1242.165,1230.705,1238.895,35477328.4496
04.12.2018 22:00:00.000,1239.452,1239.555,1233.542,1237.725,18175940.2604
05.12.2018 22:00:00.000,1237.915,1244.555,1234.962,1238.135,38021910.3546
06.12.2018 22:00:00.000,1238.165,1250.244,1237.535,1248.935,35964800.8349
